;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;sales
552;82.0;0.85;5;248;5;0;1;0;sales
553;79.0;1.0;5;257;6;0;1;0;sales
554;43.0;0.53;2;150;3;0;1;0;sales
555;10.0;0.9;7;281;4;0;1;0;sales
556;46.0;0.48;2;141;3;1;1;0;sales
557;43.0;0.57;2;157;3;0;1;0;sales
558;43.0;0.55;2;136;3;0;1;0;sales
559;11.0;0.8;7;296;4;0;1;0;sales
560;9.0;0.86;6;279;4;0;1;0;sales
561;37.0;0.53;2;131;3;0;1;0;sales
562;40.0;0.57;2;160;3;0;1;0;accounting
563;10.0;0.77;7;291;4;0;1;0;accounting
564;41.0;0.53;2;157;3;0;1;0;accounting
565;79.0;0.58;3;294;4;0;1;0;hr
566;11.0;0.79;7;310;4;0;1;0;hr
567;10.0;0.97;6;282;4;0;1;0;hr
568;44.0;0.51;2;134;3;0;1;0;hr
569;25.0;0.46;4;214;4;0;1;0;technical
570;44.0;0.52;2;137;3;0;1;0;technical
571;73.0;1.0;4;252;5;0;1;0;technical
572;75.0;0.97;5;243;6;0;1;0;technical
573;36.0;0.47;2;148;3;0;1;0;technical
574;37.0;0.49;2;151;3;0;1;0;technical
575;39.0;0.49;2;129;3;0;1;0;technical
576;48.0;0.78;2;198;2;0;1;0;technical
577;56.99999999999999;0.72;4;275;6;0;1;0;technical
578;90.0;0.96;5;243;5;0;1;0;technical
579;39.0;0.55;2;159;3;0;1;0;technical
580;44.0;0.51;2;145;3;0;1;0;support
581;81.0;0.88;5;242;5;0;1;0;support
582;74.0;0.87;5;242;5;0;1;0;support
583;44.0;0.56;2;145;3;0;1;0;support
584;41.0;0.56;2;154;3;0;1;1;support
585;40.0;0.51;2;139;3;0;1;0;support
586;46.0;0.57;2;152;3;0;1;0;support
587;80.0;0.83;2;211;3;0;1;0;support
588;87.0;0.9;5;258;5;0;1;0;support
589;39.0;0.54;2;155;3;0;1;0;support
590;38.0;0.55;2;148;3;0;1;0;support
591;66.0;0.67;2;255;3;0;1;0;technical
592;10.0;0.8;6;264;4;0;1;0;technical
593;37.0;0.54;2;132;3;0;1;0;technical
594;10.0;0.77;6;255;4;0;1;0;management
595;9.0;0.87;5;263;4;0;1;0;IT
596;86.0;0.84;5;222;5;0;1;0;IT
597;11.0;0.9;6;263;4;0;1;0;IT
598;37.0;0.46;2;157;3;0;1;0;IT
599;11.0;0.92;7;307;4;0;1;0;IT
600;77.0;0.98;5;259;6;0;1;0;product_mng
601;84.0;0.94;5;222;6;0;1;0;product_mng
602;10.0;0.84;7;250;4;0;1;0;product_mng
603;83.0;0.9;5;245;5;0;1;0;product_mng
604;11.0;0.79;6;292;4;0;1;0;IT
605;86.0;0.92;5;252;5;0;1;0;RandD
606;38.0;0.56;2;161;3;0;1;0;RandD
607;11.0;0.88;5;250;4;0;1;0;RandD
608;45.0;0.49;2;134;3;0;1;0;RandD
609;10.0;0.85;7;279;4;0;1;0;RandD
610;9.0;0.95;7;256;4;0;1;0;marketing
611;39.0;0.53;2;127;3;0;1;0;sales
612;37.0;0.47;2;138;3;1;1;0;accounting
613;81.0;0.97;5;243;5;0;1;0;support
614;9.0;0.9;7;296;4;0;1;0;technical
615;10.0;0.88;7;267;4;0;1;0;management
616;39.0;0.49;2;144;3;0;1;0;marketing
617;83.0;0.95;4;251;5;0;1;0;marketing
618;45.0;0.57;2;148;3;0;1;0;marketing
619;43.0;0.51;2;141;3;0;1;0;sales
620;80.0;0.75;3;268;2;0;1;0;sales
621;10.0;0.86;6;247;4;0;1;0;sales
622;10.0;0.55;2;247;4;0;1;0;sales
623;36.0;0.52;2;146;3;0;1;0;sales
624;38.0;0.5;2;140;3;0;1;0;sales
625;78.0;0.98;5;263;6;0;1;0;sales
626;44.0;0.49;2;145;3;0;1;0;sales
627;41.0;0.46;2;156;3;1;1;0;sales
628;72.0;0.85;5;244;6;0;1;0;sales
629;46.0;0.54;2;144;3;0;1;0;sales
630;10.0;0.9;7;286;4;0;1;0;sales
631;34.0;0.67;4;141;2;0;1;0;sales
632;11.0;0.89;6;260;5;0;1;0;sales
633;38.0;0.56;2;154;3;0;1;0;sales
634;82.0;0.92;5;225;5;0;1;0;sales
635;39.0;0.57;2;127;3;0;1;0;sales
636;44.0;0.53;2;140;3;0;1;0;sales
637;43.0;0.52;2;147;3;0;1;0;sales
638;84.0;0.83;4;227;5;0;1;0;accounting
639;43.0;0.48;2;153;3;0;1;0;accounting
640;37.0;0.52;2;128;3;0;1;0;accounting
641;74.0;0.97;4;228;5;0;1;0;hr
642;73.0;0.97;5;235;5;0;1;0;hr
643;37.0;0.47;2;148;3;0;1;0;hr
644;57.99999999999999;0.62;4;238;3;0;1;0;hr
645;40.0;0.54;2;141;3;0;1;0;technical
646;51.0;0.83;5;249;4;0;1;0;technical
647;46.0;0.5;2;151;3;0;1;0;technical
648;45.0;0.54;2;129;3;0;1;0;technical
649;46.0;0.5;2;156;3;0;1;0;technical
650;39.0;0.45;2;134;3;0;1;0;technical
651;9.0;0.88;6;269;4;0;1;0;technical
652;9.0;0.77;6;290;4;0;1;0;technical
653;37.0;0.51;2;132;3;0;1;0;technical
654;10.0;0.89;7;308;4;0;1;0;technical
655;77.0;1.0;4;232;5;0;1;0;technical
656;79.0;0.86;5;235;5;0;1;0;support
657;43.0;0.55;2;130;3;0;1;0;support
658;38.0;0.53;2;146;3;0;1;0;support
659;77.0;0.91;5;221;6;0;1;0;support
660;44.0;0.5;2;130;3;0;1;0;support
661;39.0;0.46;2;136;3;0;1;0;support
662;78.0;0.89;5;274;6;0;1;0;support
663;10.0;0.79;6;256;5;0;1;0;support
664;10.0;0.77;5;276;4;0;1;0;support
665;75.0;0.85;5;267;5;0;1;0;support
666;46.0;0.62;6;213;3;0;1;0;support
667;91.0;0.97;4;274;6;0;1;0;technical
668;10.0;0.92;6;258;4;0;1;0;technical
669;72.0;0.6;3;153;5;0;1;0;technical
670;11.0;0.95;6;245;4;0;1;0;management
671;11.0;0.94;6;264;4;0;1;0;IT
672;46.0;0.57;2;154;3;0;1;0;IT
673;37.0;0.46;2;149;3;0;1;0;IT
674;46.0;0.5;2;157;3;0;1;0;IT
675;43.0;0.57;2;127;3;0;1;0;IT
676;11.0;0.82;6;270;4;0;1;0;product_mng
677;73.0;0.89;5;236;6;0;1;0;product_mng
678;43.0;0.47;2;158;3;0;1;0;product_mng
679;86.0;1.0;5;229;5;0;1;0;product_mng
680;10.0;0.83;6;269;4;0;1;0;IT
681;40.0;0.49;2;128;3;0;1;0;sales
682;11.0;0.87;7;278;4;0;1;0;sales
683;86.0;0.98;3;158;5;0;1;0;sales
684;42.0;1.0;3;202;3;0;1;0;sales
685;79.0;0.84;4;240;5;0;1;0;sales
686;10.0;0.96;7;255;4;0;1;0;marketing
687;9.0;0.92;7;254;4;0;1;0;sales
688;9.0;0.82;6;257;4;0;1;0;accounting
689;87.0;1.0;4;228;5;0;1;0;support
690;36.0;0.49;2;145;3;0;1;0;technical
691;42.0;0.75;3;218;4;0;1;0;management
692;84.0;0.86;5;268;5;0;1;0;marketing
693;10.0;0.83;6;278;4;0;1;0;marketing
694;78.0;0.71;3;249;5;0;1;0;marketing
695;35.0;0.99;3;236;4;0;1;0;sales
696;10.0;0.81;7;291;4;0;1;0;sales
697;11.0;0.8;6;306;4;0;1;0;sales
698;43.0;0.48;2;135;3;0;1;0;sales
699;38.0;0.45;2;156;3;0;1;0;sales
700;46.0;0.54;2;143;3;0;1;0;sales
701;89.0;0.82;4;243;5;0;1;0;sales
702;45.0;0.5;2;147;3;0;1;0;sales
703;44.0;0.53;2;159;3;0;1;0;sales
704;74.0;0.54;5;216;3;0;1;0;sales
705;45.0;0.54;2;152;3;0;1;0;sales
706;79.0;0.93;4;226;5;0;1;0;sales
707;79.0;0.91;5;271;5;0;1;0;sales
708;11.0;0.87;6;255;4;0;1;0;sales
709;42.0;0.48;2;140;3;0;1;0;sales
710;64.0;0.9;6;252;2;0;1;0;sales
711;40.0;0.55;2;159;3;0;1;0;sales
712;84.0;0.98;5;270;5;0;1;0;sales
713;73.0;0.92;5;232;5;0;1;0;sales
714;40.0;0.51;2;144;3;0;1;0;accounting
715;36.0;0.45;2;127;3;0;1;0;accounting
716;43.0;0.47;2;131;3;0;1;0;accounting
717;11.0;0.78;6;243;4;0;1;0;hr
718;91.0;1.0;5;244;6;0;1;0;hr
719;80.0;1.0;5;260;5;0;1;0;hr
720;42.0;0.49;2;139;3;0;1;0;hr
721;31.0;0.87;4;184;3;0;1;0;technical
722;44.0;0.47;2;130;3;0;1;0;technical
723;38.0;0.54;2;135;3;0;1;0;technical
724;45.0;0.56;2;146;3;0;1;0;technical
725;43.0;0.46;2;149;3;0;1;0;technical
726;45.0;0.46;2;153;3;1;1;0;technical
727;43.0;0.57;2;160;3;0;1;0;technical
728;43.0;0.49;2;160;3;0;1;0;technical
729;9.0;0.83;6;282;4;0;1;0;technical
730;43.0;0.47;2;128;3;0;1;0;technical
731;79.0;0.94;4;232;5;0;1;0;technical
732;85.0;0.58;3;226;2;0;1;0;support
733;38.0;0.45;2;129;3;0;1;0;support
734;11.0;0.92;7;255;4;0;1;0;support
735;83.0;0.99;5;258;5;0;1;0;support
736;81.0;0.91;4;229;5;0;1;0;support
737;42.0;0.56;2;143;3;0;1;0;support
738;11.0;0.87;6;257;4;0;1;0;support
739;11.0;0.85;7;275;4;0;1;0;support
740;10.0;0.89;7;291;4;0;1;0;support
741;50.0;0.54;5;153;4;0;1;0;support
742;44.0;0.49;2;154;3;0;1;0;support
743;11.0;0.9;6;301;4;0;1;0;technical
744;39.0;0.52;2;134;3;0;1;0;technical
745;11.0;0.78;6;245;4;0;1;0;technical
746;36.0;0.5;2;132;3;0;1;0;management
747;43.0;0.51;2;130;3;0;1;0;IT
748;40.0;0.5;2;127;3;0;1;0;IT
749;86.0;0.84;4;246;6;0;1;0;IT
750;38.0;0.49;2;145;3;0;1;0;IT
751;46.0;0.45;2;138;3;0;1;1;IT
752;37.0;0.57;2;129;3;0;1;0;product_mng
753;43.0;0.52;2;150;3;0;1;0;product_mng
754;66.0;0.93;5;253;5;0;1;0;product_mng
755;37.0;0.48;2;160;3;0;1;0;product_mng
756;77.0;0.92;5;235;5;0;1;0;IT
757;38.0;0.55;2;151;3;0;1;0;sales
758;39.0;0.54;2;127;3;0;1;0;sales
759;41.0;0.55;2;151;3;0;1;0;sales
760;10.0;0.9;7;290;4;0;1;0;sales
761;9.0;0.93;6;249;4;0;1;0;sales
762;41.0;0.47;2;131;3;0;1;0;marketing
763;39.0;0.46;2;159;3;0;1;0;sales
764;83.0;0.99;4;223;5;0;1;0;accounting
765;9.0;0.87;3;214;2;0;1;0;support
766;75.0;0.81;5;227;5;0;1;0;technical
767;44.0;0.54;2;127;3;0;1;0;management
768;10.0;0.84;6;293;5;0;1;0;marketing
769;42.0;0.46;2;141;3;0;1;0;marketing
770;10.0;0.83;6;300;4;0;1;0;marketing
771;10.0;0.86;6;309;4;0;1;0;sales
772;31.0;0.77;4;149;3;0;1;0;sales
773;42.0;0.54;2;159;3;0;1;0;sales
774;38.0;0.5;2;152;3;0;1;0;sales
775;39.0;0.57;2;158;3;0;1;0;sales
776;10.0;0.97;6;254;5;0;1;0;sales
777;11.0;0.93;6;294;4;0;1;0;sales
778;10.0;0.92;7;269;4;0;1;0;sales
779;11.0;0.9;7;247;4;0;1;0;sales
780;44.0;0.65;3;271;4;0;1;0;sales
781;91.0;0.96;4;232;5;0;1;0;sales
782;72.0;1.0;4;245;5;0;1;0;sales
783;36.0;0.46;2;132;3;0;1;0;sales
784;44.0;0.57;2;131;3;0;1;0;sales
785;85.0;0.99;5;248;5;0;1;0;sales
786;78.0;0.93;5;225;5;0;1;0;sales
787;39.0;0.46;2;156;3;0;1;0;sales
788;78.0;0.81;3;222;2;0;1;0;sales
789;10.0;0.92;6;243;4;1;1;0;sales
790;23.0;0.99;4;204;4;1;1;0;accounting
791;11.0;0.87;6;301;4;0;1;0;accounting
792;90.0;0.83;5;259;5;0;1;0;accounting
793;91.0;0.89;4;247;5;0;1;0;hr
794;11.0;0.79;7;295;4;0;1;0;hr
795;43.0;0.54;2;150;3;0;1;0;hr
796;45.0;0.49;2;151;3;0;1;0;hr
797;11.0;0.91;5;291;4;0;1;0;technical
798;11.0;0.93;6;253;4;1;1;0;technical
799;43.0;0.5;2;161;3;0;1;0;technical
800;91.0;0.97;4;251;6;0;1;0;technical
801;43.0;0.55;2;153;3;0;1;0;technical
802;85.0;0.82;5;264;6;0;1;0;technical
803;10.0;0.77;6;310;4;0;1;0;technical
804;81.0;0.95;5;266;5;0;1;0;technical
805;36.0;0.62;4;237;2;0;1;0;technical
806;45.0;0.54;2;138;3;0;1;0;technical
807;86.0;1.0;5;227;5;0;1;0;technical
808;71.0;1.0;4;300;5;0;1;0;support
809;11.0;0.97;7;310;4;0;1;0;support
810;84.0;0.93;5;236;5;0;1;0;support
811;9.0;0.97;7;288;4;0;1;0;support
812;38.0;0.49;2;127;3;0;1;0;support
813;15.0;0.55;6;139;4;0;1;0;support
814;10.0;0.92;7;253;4;1;1;0;support
815;80.0;0.97;4;218;5;1;1;0;support
816;84.0;0.97;5;251;5;0;1;0;support
817;11.0;0.87;6;264;4;0;1;0;support
818;89.0;0.79;3;149;2;0;1;0;support
819;45.0;0.51;2;138;3;0;1;0;technical
820;11.0;0.93;7;284;4;0;1;0;technical
821;74.0;0.93;5;244;5;0;1;0;technical
822;41.0;0.5;2;128;3;0;1;0;management
823;44.0;0.53;2;154;3;0;1;0;IT
824;37.0;0.56;2;138;3;0;1;0;IT
825;11.0;0.86;6;308;4;0;1;0;IT
826;10.0;0.93;6;269;4;0;1;0;IT
827;70.0;0.74;6;136;3;0;1;0;IT
828;59.0;1.0;2;160;5;0;1;0;product_mng
829;38.0;0.53;2;138;3;0;1;0;product_mng
830;72.0;0.95;4;220;5;0;1;0;product_mng
831;73.0;1.0;5;274;5;0;1;0;product_mng
832;39.0;0.48;2;161;3;0;1;0;IT
833;89.0;0.82;5;224;6;0;1;0;RandD
834;89.0;1.0;4;260;5;0;1;0;RandD
835;11.0;0.78;6;300;4;1;1;0;RandD
836;43.0;0.56;2;133;3;0;1;0;RandD
837;9.0;0.93;6;308;4;0;1;0;RandD
838;81.0;0.9;5;238;6;0;1;0;marketing
839;37.0;0.53;2;126;3;0;1;0;sales
840;36.0;0.56;2;138;3;0;1;0;accounting
841;11.0;0.85;6;299;4;0;1;0;support
842;10.0;0.85;6;254;4;0;1;0;technical
843;66.0;0.47;7;156;2;0;1;0;management
844;39.0;0.47;2;152;3;0;1;0;marketing
845;44.0;0.51;2;146;3;0;1;0;marketing
846;10.0;0.84;6;253;4;0;1;0;marketing
847;79.0;0.94;5;227;6;0;1;0;sales
848;10.0;0.81;6;301;4;1;1;0;sales
849;54.0;0.94;6;294;3;0;1;0;sales
850;37.0;0.47;2;151;3;0;1;0;sales
851;37.0;0.57;2;128;3;0;1;0;sales
852;82.0;0.89;5;217;5;0;1;0;sales
853;45.0;0.52;2;160;3;0;1;0;sales
854;79.0;0.9;5;263;5;0;1;0;sales
855;42.0;0.56;2;156;3;0;1;0;sales
856;10.0;0.85;6;273;4;0;1;0;sales
857;11.0;0.78;6;303;4;0;1;0;sales
858;74.0;1.0;4;253;5;0;1;0;sales
859;10.0;0.93;6;270;4;0;1;0;sales
860;79.0;1.0;4;218;5;0;1;0;sales
861;43.0;0.48;2;144;3;0;1;0;sales
862;41.0;0.47;2;154;3;0;1;0;sales
863;39.0;0.55;2;146;3;0;1;0;sales
864;10.0;0.94;6;260;4;0;1;0;sales
865;82.0;0.85;5;218;5;0;1;0;sales
866;41.0;0.46;2;128;3;0;1;0;accounting
867;42.0;0.56;2;128;3;0;1;0;accounting
868;74.0;0.88;4;248;6;0;1;0;accounting
869;38.0;0.57;2;152;3;1;1;0;hr
870;39.0;0.56;2;126;3;0;1;0;hr
871;87.0;0.94;4;260;5;0;1;0;hr
872;10.0;0.9;5;263;4;0;1;0;hr
873;78.0;1.0;5;220;5;0;1;0;technical
874;14.000000000000002;0.73;7;282;5;0;1;0;technical
875;11.0;0.94;6;277;5;0;1;0;technical
876;91.0;0.94;5;257;5;0;1;0;technical
877;49.0;0.63;6;265;3;0;1;0;technical
878;38.0;0.47;2;143;3;0;1;0;technical
879;82.0;0.97;5;263;5;0;1;0;technical
880;38.0;0.88;3;154;4;0;1;0;technical
881;89.0;1.0;5;253;5;0;1;0;technical
882;11.0;0.79;6;294;4;0;1;0;technical
883;37.0;0.51;2;128;3;0;1;0;technical
884;38.0;0.5;2;153;3;0;1;0;support
885;78.0;0.87;5;256;5;0;1;0;support
886;41.0;0.51;2;127;3;0;1;0;support
887;41.0;0.51;2;137;3;0;1;0;support
888;11.0;0.83;6;295;4;0;1;0;support
889;11.0;0.79;6;281;4;0;1;0;support
890;43.0;0.57;2;131;3;1;1;0;support
891;75.0;0.86;5;237;5;0;1;0;support
892;74.0;0.99;4;276;5;0;1;0;support
893;85.0;0.85;5;267;5;0;1;0;support
894;73.0;0.92;5;266;5;0;1;0;support
895;10.0;0.79;6;294;4;0;1;0;technical
896;44.0;0.56;2;134;3;0;1;0;technical
897;30.0;0.56;3;309;4;1;1;0;technical
898;11.0;0.77;7;273;4;0;1;0;management
899;84.0;0.83;5;238;5;0;1;0;IT
900;78.0;0.94;5;271;6;0;1;0;IT
901;43.0;0.53;2;145;3;0;1;0;IT
902;36.0;0.55;2;152;3;0;1;0;IT
903;43.0;0.47;2;128;3;0;1;0;IT
904;45.0;0.46;2;142;3;0;1;0;product_mng
905;76.0;0.93;5;238;5;0;1;0;product_mng
906;10.0;0.78;7;286;4;0;1;0;product_mng
907;9.0;0.86;6;291;4;0;1;0;product_mng
908;92.0;1.0;5;259;5;0;1;0;IT
909;92.0;0.9;5;248;5;0;1;0;sales
910;79.0;0.98;4;271;5;0;1;0;sales
911;43.0;0.51;2;140;3;0;1;0;sales
912;80.0;0.95;4;274;5;0;1;0;sales
913;44.0;0.49;2;127;3;1;1;0;sales
914;89.0;0.87;5;275;6;0;1;0;marketing
915;48.0;0.88;3;239;3;0;1;0;sales
916;11.0;0.82;6;304;4;1;1;0;accounting
917;38.0;0.55;2;145;3;0;1;0;support
918;11.0;0.85;6;259;4;0;1;0;technical
919;82.0;0.86;4;264;5;0;1;0;management
920;37.0;0.45;2;160;3;0;1;0;marketing
921;40.0;0.48;2;138;3;0;1;0;marketing
922;43.0;0.47;2;137;3;0;1;0;marketing
923;44.0;0.5;2;156;3;0;1;0;sales
924;42.0;0.56;2;147;3;0;1;0;sales
925;11.0;0.8;7;243;4;0;1;0;sales
926;78.0;0.87;4;236;5;0;1;0;sales
927;46.0;0.86;2;212;4;0;1;0;sales
928;77.0;0.91;5;261;6;0;1;0;sales
929;83.0;0.82;4;243;5;0;1;0;sales
930;32.0;0.58;5;271;5;0;1;0;sales
931;90.0;0.92;5;154;4;0;1;0;sales
932;42.0;0.52;2;151;3;0;1;0;sales
933;10.0;0.96;6;254;4;1;1;0;sales
934;10.0;0.91;6;285;4;0;1;0;sales
935;44.0;0.49;2;130;3;0;1;0;sales
936;10.0;0.95;7;301;4;0;1;0;sales
937;11.0;0.8;6;286;4;0;1;0;sales
938;10.0;0.89;6;246;4;0;1;0;sales
939;39.0;0.47;2;135;3;0;1;0;sales
940;92.0;0.92;4;245;5;0;1;0;sales
941;43.0;0.56;2;136;3;0;1;0;sales
942;11.0;0.89;6;301;4;0;1;0;accounting
943;81.0;1.0;5;235;5;0;1;0;accounting
944;11.0;0.85;7;272;4;0;1;0;accounting
945;87.0;1.0;5;274;5;0;1;0;hr
946;37.0;0.46;2;131;3;0;1;0;hr
947;39.0;0.56;2;135;3;0;1;0;hr
948;61.0;0.86;4;196;4;0;1;0;hr
949;11.0;0.95;6;285;4;0;1;0;technical
950;9.0;0.9;7;289;5;0;1;0;technical
951;36.0;0.52;2;157;3;0;1;0;technical
952;9.0;0.94;6;308;4;0;1;0;technical
953;41.0;0.71;4;301;5;0;1;0;technical
954;40.0;0.46;2;131;3;0;1;0;technical
955;10.0;0.91;6;262;5;1;1;0;technical
956;46.0;0.53;2;143;3;1;1;0;technical
957;39.0;0.57;2;133;3;0;1;0;technical
958;41.0;0.5;2;153;3;0;1;0;technical
959;10.0;0.94;7;281;4;0;1;0;technical
960;39.0;0.51;2;132;3;0;1;0;support
961;73.0;0.83;5;270;5;1;1;0;support
962;41.0;0.45;2;150;3;0;1;0;support
963;37.0;0.51;2;140;3;0;1;0;support
964;38.0;0.5;2;150;3;1;1;0;support
965;80.0;0.63;5;180;5;0;1;0;support
966;9.0;0.85;5;281;4;0;1;0;support
967;85.0;0.92;4;275;5;0;1;0;support
968;42.0;0.54;2;130;3;0;1;0;support
969;41.0;0.48;2;130;3;0;1;0;support
970;38.0;0.46;2;147;3;0;1;0;support
971;72.0;1.0;5;264;5;0;1;0;technical
972;11.0;0.74;6;290;5;0;1;0;technical
973;37.0;0.47;2;150;3;0;1;0;technical
974;10.0;0.81;6;304;4;0;1;0;management
975;36.0;0.54;2;136;3;0;1;0;IT
976;92.0;0.94;5;307;5;0;1;0;IT
977;11.0;0.87;5;303;4;0;1;0;IT
978;39.0;0.56;2;156;3;0;1;0;IT
979;11.0;0.95;6;271;4;0;1;0;IT
980;45.0;0.45;2;140;3;0;1;0;product_mng
981;44.0;0.55;2;130;3;1;1;0;product_mng
982;85.0;0.97;4;266;6;0;1;0;product_mng
983;43.0;0.52;2;139;3;0;1;0;product_mng
984;75.0;0.86;5;260;5;0;1;0;IT
985;11.0;0.55;2;137;3;1;1;0;RandD
986;36.0;0.5;2;158;3;0;1;0;RandD
987;10.0;0.79;6;249;4;0;1;0;RandD
988;74.0;0.89;5;259;5;0;1;0;RandD
989;40.0;0.46;2;144;3;0;1;0;RandD
990;9.0;0.77;6;244;4;0;1;0;marketing
991;76.0;0.91;4;219;5;0;1;0;sales
992;45.0;0.57;2;151;3;0;1;0;accounting
993;84.0;0.88;4;269;5;0;1;0;support
994;38.0;0.45;2;127;3;0;1;0;technical
995;38.0;0.46;2;144;3;0;1;0;management
996;38.0;0.54;2;157;3;0;1;0;marketing
997;86.0;0.94;5;224;5;0;1;0;marketing
998;37.0;0.46;2;155;3;0;1;0;marketing
999;37.0;0.5;2;131;3;0;1;0;sales
1000;87.0;1.0;4;258;5;1;1;1;sales
1001;11.0;0.85;6;267;4;0;1;0;sales
1002;42.0;0.5;2;141;3;0;1;0;sales
1003;43.0;0.48;2;160;3;0;1;0;sales
1004;9.0;0.8;6;247;4;0;1;0;sales
1005;54.0;0.56;4;260;3;0;1;0;sales
1006;40.0;0.47;2;151;3;0;1;0;sales
1007;36.0;0.52;2;137;3;1;1;0;sales
1008;87.0;0.9;4;256;5;0;1;0;sales
1009;75.0;0.88;4;239;5;0;1;0;sales
1010;43.0;0.53;2;152;3;0;1;0;sales
1011;43.0;0.47;2;149;3;0;1;0;sales
1012;10.0;0.87;6;284;4;0;1;0;sales
1013;11.0;0.78;7;248;4;0;1;0;sales
1014;44.0;0.53;2;156;3;0;1;0;sales
1015;39.0;0.48;2;138;3;0;1;0;sales
1016;40.0;0.55;2;155;3;0;1;0;sales
1017;92.0;0.87;4;229;6;0;1;0;sales
1018;36.0;0.47;2;136;3;0;1;0;accounting
1019;86.0;0.95;4;241;5;0;1;0;accounting
1020;74.0;0.87;5;258;5;0;1;0;accounting
1021;80.0;0.95;3;146;5;0;1;0;hr
1022;36.0;0.48;2;145;3;0;1;0;hr
1023;42.0;0.57;2;159;3;0;1;0;hr
1024;42.0;0.47;2;129;3;0;1;0;hr
1025;40.0;0.45;2;142;3;0;1;0;technical
1026;46.0;0.53;2;129;3;0;1;0;technical
1027;9.0;0.9;6;287;4;0;1;0;technical
1028;88.0;0.89;4;275;5;0;1;0;technical
1029;10.0;0.82;6;272;4;0;1;0;technical
1030;10.0;0.97;6;307;4;0;1;0;technical
1031;11.0;0.93;4;295;3;0;1;0;technical
1032;84.0;0.88;5;237;5;0;1;0;technical
1033;42.0;0.56;2;158;3;0;1;0;technical
1034;10.0;0.86;6;266;4;1;1;0;technical
1035;10.0;0.95;6;256;4;0;1;0;technical
1036;46.0;0.54;2;158;3;0;1;0;support
1037;9.0;0.97;7;268;4;0;1;0;support
1038;89.0;1.0;4;237;5;0;1;0;support
1039;82.0;1.0;4;273;6;0;1;0;support
1040;11.0;0.89;6;309;4;0;1;0;support
1041;81.0;0.84;5;258;5;0;1;0;support
1042;81.0;0.94;5;233;6;0;1;0;support
1043;77.0;1.0;4;249;6;0;1;0;support
1044;63.0;0.94;3;179;2;0;1;0;support
1045;40.0;0.57;2;128;3;0;1;0;support
1046;86.0;1.0;4;250;6;0;1;0;support
1047;37.0;0.49;2;151;3;0;1;0;technical
1048;44.0;0.5;2;132;3;0;1;0;technical
1049;74.0;0.89;5;232;6;0;1;0;technical
1050;79.0;1.0;4;229;5;1;1;0;management
1051;9.0;0.92;6;261;4;0;1;0;IT
1052;37.0;0.48;2;129;3;0;1;0;IT
1053;9.0;0.78;6;244;4;0;1;0;IT
1054;9.0;0.84;6;258;4;0;1;0;IT
1055;10.0;0.8;7;292;5;0;1;0;IT
1056;45.0;0.56;2;143;3;0;1;0;product_mng
1057;40.0;0.51;2;136;3;0;1;0;product_mng
1058;31.0;0.95;6;235;5;0;1;0;product_mng
1059;70.0;0.93;2;310;3;0;1;0;product_mng
1060;36.0;0.48;2;152;3;0;1;0;IT
1061;34.0;0.97;6;157;5;1;1;0;RandD
1062;87.0;0.83;5;267;5;0;1;0;RandD
1063;11.0;0.91;6;302;4;0;1;0;RandD
1064;47.0;0.81;4;133;3;0;1;0;RandD
1065;43.0;0.52;2;142;3;0;1;0;RandD
1066;43.0;0.47;2;129;3;0;1;0;marketing
1067;45.0;0.57;2;136;3;0;1;0;sales
1068;74.0;1.0;5;223;5;0;1;0;accounting
1069;10.0;0.89;6;244;4;1;1;0;support
1070;78.0;0.87;5;243;5;0;1;0;technical
1071;90.0;0.95;5;275;3;0;1;0;management
1072;53.0;0.95;6;205;4;0;1;0;marketing
1073;45.0;0.54;2;154;3;0;1;0;marketing
1074;86.0;0.83;4;270;5;0;1;0;marketing
1075;74.0;0.89;4;267;5;0;1;0;sales
1076;9.0;0.79;6;276;4;0;1;0;sales
1077;80.0;0.95;5;244;5;0;1;0;sales
1078;46.0;0.53;2;128;3;0;1;0;sales
1079;86.0;0.95;5;269;6;0;1;0;sales
1080;86.0;0.95;4;238;5;0;1;0;sales
1081;90.0;0.91;4;269;5;0;1;0;sales
1082;87.0;0.88;5;231;6;0;1;0;sales
1083;83.0;0.94;4;267;5;0;1;0;sales
1084;77.0;0.83;4;245;5;0;1;0;sales
1085;77.0;1.0;4;272;5;0;1;0;sales
1086;90.0;0.86;5;254;5;0;1;0;sales
1087;73.0;0.92;4;273;5;0;1;0;sales
1088;91.0;0.9;4;250;5;0;1;0;sales
1089;36.0;0.53;2;133;3;0;1;0;sales
1090;38.0;0.54;2;150;3;0;1;0;sales
1091;44.0;0.46;2;157;3;0;1;0;sales
1092;73.0;1.0;5;230;5;0;1;0;sales
1093;89.0;0.91;5;260;5;0;1;0;sales
1094;11.0;0.77;6;275;4;0;1;0;accounting
1095;10.0;0.77;7;308;4;0;1;0;accounting
1096;37.0;0.46;2;129;3;0;1;0;accounting
1097;38.0;0.48;2;134;3;0;1;0;hr
1098;42.0;0.48;2;132;3;0;1;0;hr
1099;44.0;0.46;2;153;3;0;1;0;hr
1100;11.0;0.83;6;262;4;0;1;0;hr
1101;9.0;0.97;7;262;4;0;1;0;technical
1102;43.0;0.47;2;130;3;0;1;0;technical
